ablation_id	component_family	scenario	setting_id	repeat	variant_label	n_cells	n_genes	false_signal	false_call	ari	nmi	rare_f1	rare_precision	rare_recall	power_pass	config_whiten	config_pc_rule	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	config_n_permutations	config_tw_alpha	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	cluster_n	selected_hvg_n	strict_signal_pcs	accepted_embedding_pcs	near_edge_candidate_pcs	embedding_pc_stability_min	embedding_pc_stability_median	null_false_positive_rate	selected_edge	mp_edge	tw_edge	runtime_seconds	peak_memory_mb	prevalence	effect_size	batch_states	batch_markers_per_state	batch_dropout_rate	batch_ari	batch_nmi	batch_aware
rare_state_guard_off	rare_state_guard	realistic_null	library_stratified_gene_null	1	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				6.04286678619706	5.831835663772162	6.04286678619706	0.0871057000040309	3.636073112487793								
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_stratified_gene_null	1	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	3	360	1	10	6	0.586316134155887	0.7611885967974621		6.04286678619706	5.831835663772162	6.04286678619706	3.1525304000097094	7.314538955688477								
whiten_zscore	biwhitening	realistic_null	library_stratified_gene_null	1	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.98857292348137	5.779437870454502	5.98857292348137	0.0716984000027878	3.8986120223999023								
default_v3_3	reference	rare_state_power	prevalence_0.020_effect_6.00	1	default RMTGuard v3.3	180	360			0.0796672532205896	0.2393064748169527	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	3	360	2	4	5	0.7975876344510062	0.9592526013611816		6.036420956476018	5.825614937587094	6.036420956476018	2.253579699987313	8.111021041870117	0.02	6.0						
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	1	MP edge only	180	360			0.0797624912804749	0.2393913441489882	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	7	0.8184472922121264	1.0		5.825614937587094	5.825614937587094	6.036420956476018	2.158520699988003	7.088533401489258	0.02	6.0						
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.020_effect_6.00	1	MP + TW + permutation	180	360			0.0797624912804749	0.2393913441489882	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	3	3	360	2	3	6	0.8650544474036139	1.0	0.0	5.94174493970241	5.825614937587094	5.94174493970241	2.0351713999989443	7.088165283203125	0.02	6.0						
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	1	dispersion HVG	180	360			0.0797624912804749	0.2393913441489882	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	5	0.8685679470420407	1.0		6.036420956476018	5.825614937587094	6.036420956476018	2.041339900009916	7.087396621704102	0.02	6.0						
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.020_effect_6.00	1	spectral plateau HVG	180	360			0.0798959984126372	0.2395102931606616	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	240	2	3	2	0.87344099965519	1.0		4.934171445267551	4.7363385165682566	4.934171445267551	1.921352200006368	6.684889793395996	0.02	6.0						
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.020_effect_6.00	1	strict signal embedding	180	360			0.0798959984126372	0.2395102931606616	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	3	360	2	2	5	1.0	1.0		6.036420956476018	5.825614937587094	6.036420956476018	1.568483600000036	6.800711631774902	0.02	6.0						
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.020_effect_6.00	1	rare-state guard off	180	360			-0.0040661942727409	0.0355863059946986	0.0799999999999999	0.0416666666666666	1.0	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	2	2	360	2	2	5	1.0	1.0		6.036420956476018	5.825614937587094	6.036420956476018	0.9414199000020744	6.800863265991211	0.02	6.0						
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.020_effect_6.00	1	force minimum 10 embedding PCs	180	360			0.0711711613383547	0.210854946570016	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	4	360	2	10	5	0.5444036550532527	0.7109909779618588		6.036420956476018	5.825614937587094	6.036420956476018	2.4852438000089023	7.403757095336914	0.02	6.0						
whiten_zscore	biwhitening	rare_state_power	prevalence_0.020_effect_6.00	1	z-score whitening	180	360			0.0798959984126372	0.2395102931606616	1.0	1.0	1.0	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	2	3	360	2	2	6	1.0	1.0		5.951950360438135	5.744094253457661	5.951950360438135	1.674084700003732	7.718545913696289	0.02	6.0						
default_v3_3	reference	rare_state_power	prevalence_0.040_effect_4.00	1	default RMTGuard v3.3	180	360			0.1204749600317306	0.300291569359336	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	4	360	2	4	4	0.8080551981997446	0.9187485860924072		6.101230135499643	5.888160827632708	6.101230135499643	1.911692100009532	8.04299545288086	0.04	4.0						
pc_rule_mp_only	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	1	MP edge only	180	360			0.1300688334697247	0.3173696893504982	1.0	1.0	1.0	1.0	biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	5	4	360	2	5	6	0.7592179062240736	0.814881752591085		5.888160827632708	5.888160827632708	6.101230135499643	2.523555799998576	7.15681266784668	0.04	4.0						
pc_rule_mp_tw_permutation	pc_calibration	rare_state_power	prevalence_0.040_effect_4.00	1	MP + TW + permutation	180	360			0.1204749600317306	0.300291569359336	1.0	1.0	1.0	1.0	biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	ok		2	4	4	360	2	4	5	0.7580615681693905	0.9000702242135686	0.0	6.005537643075221	5.888160827632708	6.005537643075221	2.0963893000007374	7.126810073852539	0.04	4.0						
hvg_rule_dispersion	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	1	dispersion HVG	180	360			0.1093865608183563	0.2842249830163343	1.0	1.0	1.0	1.0	biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	4	0.8876451765650966	1.0		6.101230135499643	5.888160827632708	6.101230135499643	1.803783099996508	6.967683792114258	0.04	4.0						
hvg_rule_spectral_plateau	hvg_selection	rare_state_power	prevalence_0.040_effect_4.00	1	spectral plateau HVG	180	360			0.1297047255086921	0.3304560668696684	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	4	3	120	2	4	2	0.779115544864644	0.92866286109441		3.448616714788954	3.276455105923757	3.448616714788954	2.1573414000013145	6.304696083068848	0.04	4.0						
embedding_strict_signal	adaptive_embedding	rare_state_power	prevalence_0.040_effect_4.00	1	strict signal embedding	180	360			0.1298866714696459	0.3305841223038836	1.0	1.0	1.0	1.0	biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	ok		2	2	3	360	2	2	4	1.0	1.0		6.101230135499643	5.888160827632708	6.101230135499643	1.6025215999979991	6.788937568664551	0.04	4.0						
rare_state_guard_off	rare_state_guard	rare_state_power	prevalence_0.040_effect_4.00	1	rare-state guard off	180	360			-0.0063578232012514	0.0247527390486341	0.1263157894736842	0.0681818181818181	0.8571428571428571	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	ok		2	3	3	360	2	3	4	0.9246775168327024	1.0		6.101230135499643	5.888160827632708	6.101230135499643	0.9265998000046238	6.967445373535156	0.04	4.0						
force_min_embedding_pcs_10	no_call_contract	rare_state_power	prevalence_0.040_effect_4.00	1	force minimum 10 embedding PCs	180	360			0.0002648810643007	0.0611240266585467	0.1707317073170731	0.0933333333333333	1.0	0.0	biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		2	10	3	360	2	10	4	0.6627199553701231	0.790478203733671		6.101230135499643	5.888160827632708	6.101230135499643	2.5636541999992914	7.5323486328125	0.04	4.0						
whiten_zscore	biwhitening	rare_state_power	prevalence_0.040_effect_4.00	1	z-score whitening	180	360			0.1093865608183563	0.2842249830163343	1.0	1.0	1.0	1.0	zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	4	360	2	3	6	0.7939291107120688	1.0		5.909463094738909	5.703090743016742	5.909463094738909	1.7507390999962809	7.8857221603393555	0.04	4.0						
default_v3_3	reference	realistic_null	library_multinomial_null	2	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.813463684575222	5.610443858069272	5.813463684575222	0.1594843000057153	4.247353553771973								
pc_rule_mp_only	pc_calibration	realistic_null	library_multinomial_null	2	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.610443858069272	5.610443858069272	5.813463684575222	0.1610892000026069	3.636186599731445								
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_multinomial_null	2	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.3333333333333333	5.870898969874993	5.610443858069272	5.722284558851206	0.1849513999914052	3.6359176635742174								
hvg_rule_dispersion	hvg_selection	realistic_null	library_multinomial_null	2	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.813463684575222	5.610443858069272	5.813463684575222	0.1556086000055074	3.6359243392944336								
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_multinomial_null	2	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.3956470006739115	3.226129742270761	3.3956470006739115	0.1647921999974642	3.6362361907958975								
embedding_strict_signal	adaptive_embedding	realistic_null	library_multinomial_null	2	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.813463684575222	5.610443858069272	5.813463684575222	0.1544035999977495	3.636285781860352								
rare_state_guard_off	rare_state_guard	realistic_null	library_multinomial_null	2	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.813463684575222	5.610443858069272	5.813463684575222	0.1606762999872444	3.6359243392944336								
force_min_embedding_pcs_10	no_call_contract	realistic_null	library_multinomial_null	2	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		1	10	4	360	1	10	6	0.4931218916803206	0.8186324525143485		5.813463684575222	5.610443858069272	5.813463684575222	2.566792699988582	7.9951171875								
whiten_zscore	biwhitening	realistic_null	library_multinomial_null	2	z-score whitening	180	360	1.0	1.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	ok		2	3	3	360	2	3	11	0.7736902525163141	1.0		5.507284564115211	5.3149572327013805	5.507284564115211	1.9554529000015464	8.041580200195312								
default_v3_3	reference	realistic_null	gene_permutation_null	2	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.423266316126971	6.198950747327318	6.423266316126971	0.1619418000045698	4.247690200805664								
pc_rule_mp_only	pc_calibration	realistic_null	gene_permutation_null	2	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.198950747327318	6.198950747327318	6.423266316126971	0.1602664999954868	3.636154174804688								
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	gene_permutation_null	2	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0			0.0	6.322522966073728	6.198950747327318	6.322522966073728	0.1838728000002447	3.636366844177246								
hvg_rule_dispersion	hvg_selection	realistic_null	gene_permutation_null	2	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.423266316126971	6.198950747327318	6.423266316126971	0.1590680000081192	3.636000633239746								
hvg_rule_spectral_plateau	hvg_selection	realistic_null	gene_permutation_null	2	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.423266316126971	6.198950747327318	6.423266316126971	0.159188699995866	3.636312484741211								
embedding_strict_signal	adaptive_embedding	realistic_null	gene_permutation_null	2	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.423266316126971	6.198950747327318	6.423266316126971	0.1563683999993372	3.63590145111084								
rare_state_guard_off	rare_state_guard	realistic_null	gene_permutation_null	2	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	360	0	0	0				6.423266316126971	6.198950747327318	6.423266316126971	0.1548967999988235	3.636362075805664								
force_min_embedding_pcs_10	no_call_contract	realistic_null	gene_permutation_null	2	force minimum 10 embedding PCs	180	360	0.0	1.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	10	0	0.01	ok		0	10	3	360	0	10	5	0.5446915186519852	0.6670108232905652		6.423266316126971	6.198950747327318	6.423266316126971	3.0459562000032747	7.4433441162109375								
whiten_zscore	biwhitening	realistic_null	gene_permutation_null	2	z-score whitening	180	360	0.0	0.0							zscore	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	0	0	1	120	0	0	0				3.5220902206196154	3.346260672398175	3.5220902206196154	0.0991435999894747	3.243830680847168								
default_v3_3	reference	realistic_null	library_stratified_gene_null	2	default RMTGuard v3.3	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.957721418749964	5.749663772838345	5.957721418749964	0.1717479999933857	4.247431755065918								
pc_rule_mp_only	pc_calibration	realistic_null	library_stratified_gene_null	2	MP edge only	180	360	0.0	0.0							biwhiten	mp	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.749663772838345	5.749663772838345	5.957721418749964	0.1602856000099564	3.636285781860352								
pc_rule_mp_tw_permutation	pc_calibration	realistic_null	library_stratified_gene_null	2	MP + TW + permutation	180	360	0.0	0.0							biwhiten	mp_tw_permutation	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	3	0.1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0			0.0	5.864279735832054	5.749663772838345	5.864279735832054	0.1944638999993913	3.635818481445313								
hvg_rule_dispersion	hvg_selection	realistic_null	library_stratified_gene_null	2	dispersion HVG	180	360	0.0	0.0							biwhiten	mp_tw	dispersion	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.957721418749964	5.749663772838345	5.957721418749964	0.1628993999911472	3.6362361907958975								
hvg_rule_spectral_plateau	hvg_selection	realistic_null	library_stratified_gene_null	2	spectral plateau HVG	180	360	0.0	0.0							biwhiten	mp_tw	spectral_plateau	adaptive_near_edge	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	120	1	0	0				3.474896774634039	3.301423214410315	3.474896774634039	0.1692286000034073	3.6358680725097656								
embedding_strict_signal	adaptive_embedding	realistic_null	library_stratified_gene_null	2	strict signal embedding	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	strict_signal	adaptive_binary_split	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.957721418749964	5.749663772838345	5.957721418749964	0.1619899999932386	3.6358251571655273								
rare_state_guard_off	rare_state_guard	realistic_null	library_stratified_gene_null	2	rare-state guard off	180	360	0.0	0.0							biwhiten	mp_tw	spectral_stability	adaptive_near_edge	off	0	0	0.01	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	1	360	1	0	0				5.957721418749964	5.749663772838345	5.957721418749964	0.1625682000012602	3.636073112487793								
