dataset_id	ablation_id	component_family	repeat	variant_label	n_cells	n_genes	label_key	batch_key	label_n	batch_n	analysis_status	no_call_reason	n_signal_pcs	n_embedding_pcs	accepted_embedding_pcs	cluster_n	selected_hvg_n	runtime_seconds	peak_memory_mb	label_ari	label_nmi	batch_ari	batch_nmi	config_whiten	config_hvg_rule	config_embedding_rule	config_rare_state_guard	config_min_embedding_pcs	batch_aware_fit	run_label	subsample_fraction	source_n_cells	subsample_n_cells
kang_ifnb_pbmc	default_v3_3	reference	18	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	6	6	5	2000	13.051269499992486	299.6579933166504	0.7701384923121252	0.7413359319867574	0.0178262141091759	0.0425993340783917	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
kang_ifnb_pbmc	default_v3_3	reference	19	default RMTGuard v3.3	800	15701	cell	batch	8	8	ok		5	7	7	5	2000	15.155701800002134	299.6581115722656	0.5764129138957915	0.620600587025524	0.029408764480851	0.0447196218465392	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	0	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		15	15	15	5	2000	20.29249730000447	311.7268114089966	0.5354827999581379	0.6418193878284348	0.0700317277152116	0.0799718862521036	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	1	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	19	19	7	2000	21.26891490000708	311.72625064849854	0.5537794565856011	0.661420138911543	0.0788931142804187	0.0910513167258471	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	2	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		15	19	19	6	2000	23.405974499997683	311.72611713409424	0.5785076210428151	0.6720994298036672	0.0665024696236204	0.0783047225923928	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	3	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		15	19	19	8	2000	24.61257280000428	311.72608280181885	0.549006943598742	0.6586629028006105	0.0748008305279094	0.0933659966804877	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	4	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		16	17	17	5	2000	25.79939339999692	311.7264881134033	0.5433108642716236	0.6696547858793634	0.0743097413262658	0.0825349379563119	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	5	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	19	19	6	2000	22.69882739998866	311.7262315750122	0.5826504573074915	0.6763090545334863	0.0676545187497472	0.0788220304247609	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	6	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	18	18	5	2000	20.78199430000677	311.7267408370972	0.5397733258025839	0.6521966020241857	0.0752357531807692	0.0861114028174716	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	7	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	19	19	5	2000	17.51428119999764	311.73061180114746	0.5602550847855107	0.670051932792938	0.0790567776220596	0.0912538634921283	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	8	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	20	20	7	2000	20.42487509999773	311.72630882263184	0.5652643314395368	0.6705626651532003	0.0761879009806242	0.0908285009980537	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	9	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		16	19	19	7	2000	19.24817079999775	311.7262830734253	0.7658057558617823	0.747419872907295	0.047061572955375	0.0578521744763989	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	10	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	18	18	6	2000	17.260891300000367	311.7264337539673	0.5803667405736652	0.6722541477386434	0.0758945053361154	0.0928419788729543	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	11	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		16	18	18	7	2000	17.719700600006036	311.7263345718384	0.5582632091752959	0.676412267790819	0.073214922691529	0.0841016958538383	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	12	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		15	19	19	7	2000	15.87428770000406	311.7264633178711	0.5673637552568254	0.6683856142286719	0.0705763004644247	0.0857585476472266	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	13	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		15	20	20	7	2000	16.011129999998957	311.7266721725464	0.5582554858228227	0.6696419066002173	0.073589458855246	0.0878036395673032	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	14	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	17	17	5	2000	15.3890764000098	311.7266912460327	0.5448032694082867	0.6574529719297573	0.0738354478316095	0.0863036936286664	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	15	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		14	17	17	7	2000	16.135313799997675	311.7265281677246	0.5622447492138497	0.6499456935623885	0.0633441477825632	0.0729952021139061	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	16	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		15	20	20	6	2000	15.929753100004746	311.7263021469116	0.587782392758517	0.6834886958018516	0.0615986693013635	0.0698636402217155	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	17	default RMTGuard v3.3	800	16359	cell	batch	12	4	ok		15	18	18	7	2000	15.290070000002745	311.72644329071045	0.5510712401346072	0.6466939134872206	0.0705319138905681	0.0870597004861062	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	18	default RMTGuard v3.3	800	16359	cell	batch	13	4	ok		14	16	16	5	2000	15.195900600010646	311.72643280029297	0.5808481583119174	0.6917924057000375	0.0698351797294479	0.0797253674459085	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
baron_pancreas	default_v3_3	reference	19	default RMTGuard v3.3	800	16359	cell	batch	14	4	ok		14	20	20	8	2000	19.214555200000177	311.72662258148193	0.5761212363206016	0.6796560130299323	0.0780840072676008	0.0928367198626444	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	0	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7337788000004366	253.54907512664795	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	1	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7164931000006618	253.5485725402832	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	2	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7304627999983495	253.5485372543335	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	3	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7883087000082014	253.5485916137696	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	4	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.749569799998426	253.548231124878	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	5	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	2.031867300000158	253.54824256896973	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	6	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.803242699999828	253.5485677719116	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	7	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7506960999889998	253.54855251312256	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	8	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.800161000006483	253.54854679107663	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	9	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7695842999964952	253.5485486984253	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	10	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7554078999964986	253.5483884811401	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	11	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.6739972999930617	253.5484313964844	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	12	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.6688505000056466	253.5484399795532	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	13	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.767470000006142	253.54865264892567	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	14	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7419941000116523	253.548490524292	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	15	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7630460999935167	253.5488166809082	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	16	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.9282497000094736	253.54842376708984	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	17	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.770953200000804	253.5482358932495	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	18	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	1.7074185999954352	253.54848957061768	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pbmc68k_zheng2017	default_v3_3	reference	19	default RMTGuard v3.3	800	13187	cell	batch	11	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	1	0	0	1	2000	2.0109895000059623	253.5485572814941	0.0	0.0			biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1000	800
pdac_gse263733	default_v3_3	reference	0	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		32	33	33	11	500	19.463220600009663	438.7011241912842	0.5096057050650054	0.7048357178893495	0.0584984600905709	0.183471195366199	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	1	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		25	28	28	10	2000	18.992682399999467	438.08967781066895	0.6202839070346836	0.7467626116768387	0.0554454817002679	0.1609260411471381	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	2	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		27	28	28	9	2000	18.211671599987312	438.0893754959106	0.4688594660554496	0.627894860774728	0.0539258943384952	0.1639326582705738	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	3	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		31	32	32	11	500	18.03138020000188	438.0897998809815	0.5272727888676753	0.70906959209505	0.0605843661712115	0.177358355037977	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	4	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		26	27	27	8	2000	22.225563500003773	438.0896863937378	0.6494585981058202	0.7645867417846045	0.0481529002666794	0.1384959597797774	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	5	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		30	32	32	10	500	18.892640999998548	438.08969593048096	0.4233146637065892	0.6235763060435149	0.0619625023519457	0.2063390803468671	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	6	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		33	33	33	10	500	19.100971200008644	438.08979892730713	0.5066983340100271	0.6727000208218799	0.0688346345277843	0.199333611537865	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	7	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		32	32	32	7	500	22.2712443999917	438.089656829834	0.5369492119732642	0.6789649564314589	0.0454183721440062	0.1340938024803879	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	8	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		30	30	30	12	500	16.909030499999062	438.08965587615967	0.4246740000772657	0.6374314632157875	0.0831876315347813	0.2243399369892427	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	9	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		27	27	27	8	2000	25.71822300000349	438.0893259048462	0.5244660654409947	0.6730693478279809	0.0407209572131284	0.1325918414703497	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	10	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		29	29	29	9	2000	25.41668789999676	438.0894784927368	0.5204715979211127	0.684352889271446	0.0446183300685228	0.1234609832235861	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
pdac_gse263733	default_v3_3	reference	11	default RMTGuard v3.3	960	19226	cell	batch	7	21	ok		31	31	31	6	500	23.94359369999438	438.0897560119629	0.620365906791777	0.7359393392160835	0.055263335668776	0.1373736824497471	biwhiten	spectral_stability	adaptive_near_edge	adaptive_binary_split	0	False	subsample80_seurat_matched20	0.8	1200	960
