calibration_type	null_model	repeat	n_cells	n_genes	false_signal_pc_floor	false_signal	false_call	n_signal_pcs	accepted_embedding_pcs	cluster_n	analysis_status	no_call_reason	rare_state_guard	rare_state_guard_selected	rare_state_guard_reason	rare_state_binary_fraction	rare_state_binary_separation	rare_state_binary_silhouette	selected_hvg_n	mp_edge	selected_edge	bulk_ks	null_false_positive_rate	runtime_seconds	peak_memory_mb
realistic_null	gene_permutation_null	34	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.485819838944222	6.681715709814381	0.0117884133428264		0.1382707000011578	6.620705604553223
realistic_null	library_stratified_gene_null	34	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.159943674093444	6.345996873305358	0.0133180715331178		0.1406903999741189	6.620707511901856
realistic_null	library_multinomial_null	35	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.104545721984343	6.288925697094705	0.0139127587565308		0.1304193999967537	6.620809555053711
realistic_null	gene_permutation_null	35	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.492127853250639	6.688214249603576	0.013589820201895		0.1205165999999735	6.6206560134887695
realistic_null	library_stratified_gene_null	35	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.290315325548844	6.480306233305371	0.0146066251171028		0.1163377999910153	6.620984077453613
realistic_null	library_multinomial_null	36	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.22294847315396	6.410904651524629	0.0172873871363309		0.1464742999814916	6.620865821838379
realistic_null	gene_permutation_null	36	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					300	4.806891874615604	4.981113486462822	0.0102296091780554		0.1232514000148512	6.620733261108398
realistic_null	library_stratified_gene_null	36	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.323365443083269	6.514354587256707	0.0172698657259992		0.1228688999835867	6.620707511901856
realistic_null	library_multinomial_null	37	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.051119851611801	6.233886166820484	0.0106035029947669		0.1283598000009078	6.620915412902832
realistic_null	gene_permutation_null	37	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.461695330301753	6.65686255132545	0.0115546234622292		0.1324873999983538	6.620984077453613
realistic_null	library_stratified_gene_null	37	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.320929084827646	6.511844641924342	0.0175473390525213		0.1310319000040181	6.620813369750977
realistic_null	library_multinomial_null	38	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.140329769096494	6.325790555460695	0.0144891508072291		0.1426960999961011	6.620865821838379
realistic_null	gene_permutation_null	38	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					300	4.840479654342628	5.015918626029645	0.0101279207561357		0.1253257000062149	6.6206560134887695
realistic_null	library_stratified_gene_null	38	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.33189524671404	6.523142022667592	0.0141987982898005		0.1346162999980151	6.620828628540039
realistic_null	library_multinomial_null	39	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.075831319617571	6.259344013027573	0.0106737099418775		0.217298400006257	6.621088981628418
realistic_null	gene_permutation_null	39	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					300	4.995219130453614	5.176266499759644	0.0215429395275816		0.1481927999993786	6.620705604553223
realistic_null	library_stratified_gene_null	39	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.298377507724073	6.4886119233543225	0.0132688607863686		0.1424606000073254	6.620884895324707
realistic_null	library_multinomial_null	40	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.051542130628924	6.234321200233792	0.0148442128384042		0.1504672000010032	6.620865821838379
realistic_null	gene_permutation_null	40	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.420079695954191	6.613989970109987	0.0106650227945354		0.1247036000131629	6.620720863342285
realistic_null	library_stratified_gene_null	40	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.2680226110340325	6.457340195936644	0.0168601120085528		0.1382779999985359	6.621132850646973
realistic_null	library_multinomial_null	41	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	5.987380020458427	6.168221155806588	0.0133891483110085		0.231877300015185	6.620759963989258
realistic_null	gene_permutation_null	41	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.4350995343811785	6.6294634634953375	0.0141475923367606		0.1260498999909032	6.620649337768555
realistic_null	library_stratified_gene_null	41	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.316968653881368	6.507764591240157	0.0135563032710077		0.1257068999984767	6.620820045471191
realistic_null	library_multinomial_null	42	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.055343448664154	6.238237332205495	0.0108769755277005		0.1491506999882403	6.620865821838379
realistic_null	gene_permutation_null	42	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.456018561893454	6.651014323407222	0.0095336156921967		0.1243956999969668	6.620820045471191
realistic_null	library_stratified_gene_null	42	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.294633177841954	6.484754500789814	0.0150266084202995		0.1390430000028573	6.620835304260254
realistic_null	library_multinomial_null	43	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.184025301702159	6.3708058555939004	0.0171509439352726		0.210585799999535	6.620915412902832
realistic_null	gene_permutation_null	43	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.4474295389888505	6.642165880080281	0.0130740714865454		0.1405005000124219	6.620649337768555
realistic_null	library_stratified_gene_null	43	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.262492937025812	6.451643505216215	0.0134931748881887		0.1323297999915667	6.620779037475586
realistic_null	library_multinomial_null	44	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.020366603578975	6.2022040563685525	0.0103984897199909		0.2173099999781698	6.620816230773926
realistic_null	gene_permutation_null	44	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.443714764441274	6.638338905531295	0.0094589307562219		0.2225722000002861	6.620593070983887
realistic_null	library_stratified_gene_null	44	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.2851062705718	6.474939845502797	0.0141727179843148		0.2207144999993033	6.6208696365356445
realistic_null	library_multinomial_null	45	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.067537084117283	6.250799260780461	0.0137425054454417		0.1251172999909613	6.620753288269043
realistic_null	gene_permutation_null	45	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					300	4.829623715656028	5.004669223294875	0.0103742864790478		0.123951899993699	6.620705604553223
realistic_null	library_stratified_gene_null	45	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.286693240092175	6.4765747474024185	0.0157457338324219		0.124511000001803	6.62093448638916
realistic_null	library_multinomial_null	46	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.113840316629339	6.298501023051637	0.0121186803814808		0.1417969000176526	6.620816230773926
realistic_null	gene_permutation_null	46	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					150	3.4310151350947984	3.587547804784345	0.0132848685450358		0.1830792999826371	6.620698928833008
realistic_null	library_stratified_gene_null	46	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.400223024281807	6.593533553133781	0.0241874537904027		0.1481608000176493	6.620835304260254
realistic_null	library_multinomial_null	47	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.186536242010532	6.373392635634278	0.0203725663360018		0.2334352000034414	6.620865821838379
realistic_null	gene_permutation_null	47	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					300	4.88187185025062	5.058811046048579	0.0110297210603503		0.1978896000073291	6.620820045471191
realistic_null	library_stratified_gene_null	47	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.328324957775134	6.519463897729797	0.013772301518425		0.2383860999834723	6.62086296081543
realistic_null	library_multinomial_null	48	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.032669675395898	6.214878726692343	0.0108464461267268		0.2335751000209711	6.620881080627441
realistic_null	gene_permutation_null	48	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.526393467060027	6.723514812336118	0.0150903078017732		0.1487750000087544	6.620739936828613
realistic_null	library_stratified_gene_null	48	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.3178724226846645	6.508695657221171	0.014823220366362		0.1446661000081803	6.620820045471191
realistic_null	library_multinomial_null	49	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.021620843215658	6.203496178705034	0.0106303922334306		0.1342554000148084	6.620930671691895
realistic_null	gene_permutation_null	49	220	500	1	0	0	0	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.505441625770703	6.701930147549129	0.0119334690099669		0.1187024999817367	6.620720863342285
realistic_null	library_stratified_gene_null	49	220	500	1	0	0	1	0	1	diagnostic_no_call	insufficient_signal_pcs_for_embedding	adaptive_binary_split	False					500	6.307688725712132	6.498204374741077	0.0194780322980869		0.1213591000123415	6.620720863342285
